GO_ID
GO:0031420
GO:0031490
GO:0031491
GO:0031593
GO:0031625
GO:0032036
GO:0032182
GO:0032183
GO:0032266
GO:0032451
GO:0032452
GO:0032553
GO:0032555
GO:0032559
GO:0032561
GO:0032813
GO:0032934
GO:0033218
GO:0033293
GO:0033558
GO:0033612
GO:0033764
GO:0034061
GO:0034062
GO:0034212
GO:0034593
GO:0035091
GO:0035173
GO:0035198
GO:0035250
GO:0035251
GO:0035254
GO:0035255
GO:0035591
GO:0035639
GO:0035673
GO:0035925
GO:0036002
GO:0036094
GO:0038023
GO:0038024
GO:0038187
GO:0042054
GO:0042056
GO:0042162
GO:0042169
GO:0042277
GO:0042301
GO:0042379
GO:0042393
GO:0042562
GO:0042578
GO:0042625
GO:0042626
GO:0042802
GO:0042803
GO:0042805
GO:0042826
GO:0042834
GO:0042887
GO:0042910
GO:0043015
GO:0043021
GO:0043022
GO:0043130
GO:0043138
GO:0043167
GO:0043168
GO:0043169
GO:0043175
GO:0043177
GO:0043178
GO:0043236
GO:0043394
GO:0043425
GO:0043495
GO:0043531
GO:0043539
GO:0043548
GO:0043565
GO:0044183
GO:0044325
GO:0044389
GO:0044390
GO:0044769
GO:0044877
GO:0045182
GO:0045296
GO:0045309
GO:0046332
GO:0046527
GO:0046812
GO:0046872
GO:0046873
GO:0046875
GO:0046906
GO:0046912
GO:0046914
GO:0046915
GO:0046943
GO:0046961
GO:0046982
GO:0046983
GO:0047372
GO:0047617
GO:0048018
GO:0048027
GO:0048029
GO:0048030
GO:0048306
GO:0048487
GO:0050145
GO:0050308
GO:0050660
GO:0050661
GO:0050664
GO:0050698
GO:0050839
GO:0050840
GO:0050897
GO:0050997
GO:0051010
GO:0051015
GO:0051018
GO:0051020
GO:0051082
GO:0051087
GO:0051117
GO:0051119
GO:0051139
GO:0051213
GO:0051219
GO:0051287
GO:0051427
GO:0051536
GO:0051537
GO:0051539
GO:0051540
GO:0051861
GO:0051879
GO:0051920
GO:0052689
GO:0052742
GO:0052745
GO:0052866
GO:0055056
GO:0055106
GO:0060089
GO:0060090
GO:0060589
GO:0060590
GO:0061134
GO:0061135
GO:0061629
GO:0061630
GO:0061631
GO:0061650
GO:0061659
GO:0061733
GO:0061783
GO:0061980
GO:0070001
GO:0070063
GO:0070273
GO:0070279
GO:0070300
GO:0070402
GO:0070403
GO:0070492
GO:0070566
GO:0070567
GO:0070569
GO:0070717
GO:0070851
GO:0070888
GO:0071617
GO:0071855
GO:0071889
GO:0071949
GO:0072341
GO:0072349
GO:0080025
GO:0090482
GO:0090599
GO:0090729
GO:0097110
GO:0097367
GO:0097472
GO:0097718
GO:0097747
GO:0098531
GO:0098631
GO:0098632
GO:0098772
GO:0098960
GO:0099094
GO:0099095
GO:0099106
GO:0099529
GO:0099604
GO:0101005
GO:0106222
GO:0106389
GO:0106435
GO:0120013
GO:0120014
GO:0120015
GO:0120515
GO:0120531
GO:0120543
GO:0120544
GO:0120545
GO:0140006
GO:0140030
GO:0140096
GO:0140097
GO:0140098
GO:0140101
GO:0140102
GO:0140103
GO:0140104
GO:0140110
GO:0140142
GO:0140186
GO:0140223
GO:0140296
GO:0140297
GO:0140299
GO:0140303
GO:0140311
GO:0140312
GO:0140313
GO:0140318
GO:0140326
GO:0140358
GO:0140359
GO:0140375
GO:0140416
GO:0140457
GO:0140463
GO:0140517
GO:0140566
GO:0140597
GO:0140640
GO:0140657
GO:0140677
GO:0140678
GO:0140693
GO:0140713
GO:0140767
GO:0140828
GO:0140938
GO:0140993
GO:0141052
GO:0141108
GO:0141110
GO:0160041
GO:0160215
GO:0170055
GO:0180030
GO:0180051
GO:1900750
GO:1901265
GO:1901363
GO:1901474
GO:1901505
GO:1901681
GO:1901682
GO:1901981
GO:1902936
GO:1904315
GO:1990756
GO:1990782
GO:1990837
GO:1990841

